TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change
1739,403,0.12918675248195535,2024-11-04 08:08:53,1,25,42,304,17,0,0.9193548387096775,2,0.6620689655172414,0.0,0.1712727385166374,2023-06-15 16:41:00,0.0,1
764,325,0.2827005758657529,2024-11-04 08:08:53,0,16,556,400,99,1,0.4032258064516129,0,0.2827586206896551,0.0,0.3973014249089519,2023-09-04 18:37:57,0.0,1
298,489,0.3592151549104932,2024-11-04 08:08:53,1,28,380,565,37,1,0.14516129032258068,3,0.2862068965517241,0.0,0.10301383233154576,2023-03-06 16:46:57,0.0,1
1153,348,0.03308231492821221,2024-11-04 08:08:53,1,6,638,7,91,2,0.7258064516129032,2,0.07241379310344827,0.0,0.2846826656915426,2023-09-12 17:50:26,0.0,1
1424,177,0.1874872970789796,2024-11-04 08:08:53,1,9,71,451,3,2,0.8064516129032258,2,0.2,0.0,0.42343551073689534,2023-02-09 16:29:06,0.0,1
398,302,0.10558407379419965,2024-11-04 08:08:54,0,22,572,577,87,1,0.6935483870967742,0,0.4793103448275862,0.0,0.5068986888256434,2023-05-22 17:24:46,1.0,1
1199,299,0.0839304791932668,2024-11-04 08:08:54,1,26,560,400,50,0,0.16129032258064518,3,0.010344827586206896,0.0,0.07847283746304635,2023-09-11 16:24:57,0.0,1
1407,307,0.22280532610678272,2024-11-04 08:08:54,1,38,17,313,15,1,0.0,3,0.6172413793103448,0.0,0.09265605233404632,2023-02-21 17:42:42,0.0,1
1548,170,0.4534174114704119,2024-11-04 08:08:54,1,38,195,121,2,0,0.532258064516129,2,0.7551724137931035,0.0,0.2411637226973114,2023-08-28 17:56:39,0.0,1
1593,408,0.4452562732886885,2024-11-04 08:08:54,1,13,430,222,37,1,0.6129032258064516,2,0.37241379310344824,0.0,0.19412855235757298,2023-11-07 18:57:13,0.0,1
1576,57,0.03379628423274357,2024-11-04 08:08:55,1,26,199,365,25,0,0.25806451612903225,1,0.4827586206896552,0.0,0.5635569351887578,2023-09-07 16:47:49,1.0,1
2231,87,0.03486984391692941,2024-11-04 08:08:55,1,39,547,12,33,2,0.7258064516129032,0,0.13103448275862067,0.0,0.9618498407581233,2023-07-03 18:03:48,0.0,1
1658,169,0.08614013601896969,2024-11-04 08:08:55,1,9,619,59,60,1,0.16129032258064518,3,0.3620689655172414,0.0,0.04440018444901235,2023-10-02 18:21:39,0.0,1
747,253,0.20291841467545665,2024-11-04 08:08:55,1,23,625,155,99,2,0.14516129032258068,1,0.30689655172413793,0.0,0.6484774218007441,2023-02-16 16:20:06,0.0,1
1361,134,0.0321650988873544,2024-11-04 08:08:55,1,10,361,299,37,2,0.5,1,0.11724137931034483,0.0,0.34355846778259214,2023-01-03 18:18:14,0.0,1
685,69,0.06203715767256429,2024-11-04 08:08:55,1,23,579,567,57,1,0.25806451612903225,1,0.041379310344827586,1.0,0.014639632069929302,2023-08-28 16:08:54,0.0,1
1892,190,0.39979675326367353,2024-11-04 08:08:55,1,13,57,56,20,0,0.6129032258064516,0,0.058620689655172406,0.0,0.8535532650298386,2023-09-07 16:28:19,0.0,1
982,277,0.2361987648852177,2024-11-04 08:08:56,1,39,455,422,87,1,0.7741935483870968,0,0.4724137931034483,0.0,0.4211393087464055,2023-01-02 16:06:29,1.0,1
285,31,0.024577220731167106,2024-11-04 08:08:56,1,36,243,425,11,0,0.7419354838709677,0,0.06206896551724138,0.0,0.5479876639640138,2023-12-19 16:46:08,0.0,1
1564,388,0.014654610834614482,2024-11-04 08:08:56,1,34,680,144,82,1,0.5967741935483871,0,0.30344827586206896,0.0,0.004870018565895485,2023-05-18 16:24:16,0.0,1
1843,261,0.14399249550512025,2024-11-04 08:08:57,1,2,635,379,1,1,0.8064516129032258,0,0.017241379310344827,0.0,0.5943056072768632,2023-04-10 17:26:14,1.0,1
1821,100,0.028423274357036763,2024-11-04 08:08:57,1,0,164,560,92,1,0.25806451612903225,1,0.44827586206896547,0.0,0.325490665293606,2023-06-01 16:15:49,0.0,1
682,308,0.005112437136826745,2024-11-04 08:08:57,1,0,477,368,28,2,0.09677419354838712,3,0.13448275862068965,0.0,0.028874605592354236,2023-01-17 16:47:41,0.0,1
442,68,0.1530656382729239,2024-11-04 08:08:57,1,31,429,470,46,1,0.8064516129032258,2,0.493103448275862,0.0,0.48872266370185946,2023-11-13 17:34:15,0.0,1
1980,381,0.07044323422883497,2024-11-04 08:08:57,1,38,606,70,30,0,0.6290322580645161,2,0.2827586206896551,0.0,0.3505189981138341,2023-10-06 16:14:51,0.0,1
716,217,0.10111785704979544,2024-11-04 08:08:57,0,39,297,177,58,1,0.33870967741935487,1,0.0,0.0,0.19407208837420029,2023-01-23 16:05:42,0.0,1
2248,424,0.10393725408447767,2024-11-04 08:08:58,1,16,528,486,83,0,0.4032258064516129,1,0.9482758620689655,0.0,0.5023412387391324,2023-04-03 18:41:57,1.0,1
535,159,0.616306641999114,2024-11-04 08:08:58,1,40,653,586,49,2,0.19354838709677424,1,0.08275862068965517,0.0,0.5105224666156699,2023-12-11 16:06:51,0.0,1
2087,444,0.05106183391093624,2024-11-04 08:08:58,1,23,4,273,30,2,0.16129032258064518,3,0.47586206896551725,0.0,0.03222547412941276,2023-04-10 17:58:46,0.0,1
53,53,0.08819866065612214,2024-11-04 08:08:58,1,36,427,428,35,1,0.16129032258064518,3,0.4551724137931034,0.0,0.05496029372026398,2023-09-07 16:51:27,0.0,1
2188,113,0.044167079240169896,2024-11-04 08:08:58,0,32,181,351,13,0,0.11290322580645162,3,0.506896551724138,0.0,0.08053847818809767,2023-01-23 18:35:43,0.0,1
1516,38,0.5031138442296167,2024-11-04 08:08:58,1,33,238,540,8,0,0.5645161290322581,1,0.07586206896551724,0.0,0.04467107713114567,2023-12-18 17:22:16,0.0,1
1458,215,0.023951846157854964,2024-11-04 08:08:59,1,38,618,451,48,1,0.08064516129032262,3,0.7137931034482758,0.0,0.024873056865953157,2023-11-13 16:41:09,1.0,1
1572,420,0.1561664538655966,2024-11-04 08:08:59,1,10,192,304,6,0,0.14516129032258068,3,0.38620689655172413,0.0,0.08514970349686828,2023-10-09 18:41:21,0.0,1
519,13,0.06339734736951819,2024-11-04 08:08:59,1,6,257,96,14,1,0.6774193548387097,0,0.4241379310344827,0.0,0.9685959423906044,2023-06-26 18:39:52,0.0,1
858,52,0.1713943247257472,2024-11-04 08:09:00,1,34,153,481,17,1,0.5967741935483871,0,0.013793103448275862,0.0,0.8021024767522993,2023-11-14 16:37:42,1.0,1
902,380,0.17097740834353908,2024-11-04 08:09:00,0,36,239,22,13,2,0.3870967741935484,1,0.07241379310344827,0.0,0.1841263610172659,2023-10-12 16:17:47,0.0,1
1511,340,0.15017849232613284,2024-11-04 08:09:00,1,31,134,510,74,1,0.7741935483870968,2,0.21379310344827585,0.0,0.3008616134986563,2023-05-08 16:37:53,0.0,1
546,4,0.21889152356880423,2024-11-04 08:09:01,1,42,657,31,1,1,0.27419354838709675,0,0.46206896551724136,0.0,0.5684088046171406,2023-05-17 17:28:25,1.0,1
557,397,0.4014852646116163,2024-11-04 08:09:01,1,17,117,179,15,2,0.20967741935483875,0,0.4379310344827586,0.0,0.47709041093680477,2023-07-05 17:49:26,0.0,1
1432,352,0.10176928889699559,2024-11-04 08:09:01,1,29,142,182,38,2,0.6774193548387097,2,0.8448275862068966,0.0,0.18104840173317543,2023-07-17 16:05:23,0.0,1
1540,151,0.046507022435312816,2024-11-04 08:09:01,0,21,13,199,19,1,0.3709677419354839,1,0.4275862068965517,0.0,0.5752402744149593,2023-08-21 16:22:06,0.0,1
2467,407,0.03624045652343851,2024-11-04 08:09:01,0,27,349,77,3,1,0.14516129032258068,3,0.4413793103448276,0.0,0.002387619868331369,2023-05-02 16:01:04,0.0,1
561,297,0.06234463350444276,2024-11-04 08:09:02,1,40,12,199,3,0,0.7903225806451613,0,0.1724137931034483,0.0,0.44341166142582317,2023-12-19 17:11:31,1.0,1
1683,441,0.09993485681527998,2024-11-04 08:09:02,0,16,398,551,24,2,0.9838709677419355,2,0.49655172413793097,0.0,0.3406539335902893,2023-12-19 16:11:38,0.0,1
2036,422,0.08447768194491492,2024-11-04 08:09:02,1,40,304,78,68,2,0.29032258064516125,1,0.4724137931034483,0.0,0.49915438462996603,2023-11-22 16:10:32,0.0,1
426,226,0.0602756859577351,2024-11-04 08:09:02,1,33,371,315,32,0,0.5645161290322581,2,0.16206896551724137,0.0,0.2551580521001241,2023-01-17 18:42:28,0.0,1
1681,227,0.03848659353258462,2024-11-04 08:09:02,1,38,530,310,10,1,0.06451612903225812,3,0.13448275862068965,0.0,0.07774888853337493,2023-07-18 16:05:40,0.0,1
51,477,0.22112202621361754,2024-11-04 08:09:02,1,29,580,231,14,2,0.532258064516129,1,0.8758620689655173,0.0,0.34164743082153753,2023-02-21 17:45:55,0.0,1
1677,131,0.04575657294733825,2024-11-04 08:09:03,0,33,498,402,15,2,0.0,3,0.9586206896551724,0.0,0.11283386010644807,2023-10-27 17:53:06,1.0,1
1136,30,0.17792427756208146,2024-11-04 08:09:03,1,29,157,113,36,1,0.5645161290322581,2,0.296551724137931,1.0,0.09014340507396111,2023-03-06 16:45:24,0.0,1
1476,1,0.006441358105115043,2024-11-04 08:09:03,1,12,459,576,67,1,0.24193548387096775,0,0.17586206896551726,0.0,0.4247718250100493,2023-05-05 16:35:44,0.0,1
2315,189,0.029126820752012922,2024-11-04 08:09:03,1,26,324,347,88,1,0.20967741935483875,0,0.23103448275862065,0.0,0.8849163190322612,2023-12-28 18:53:29,0.0,1
512,11,0.0043724105584073795,2024-11-04 08:09:03,1,19,299,301,36,2,0.4838709677419355,0,0.906896551724138,0.0,0.7177042819865106,2023-06-05 17:08:37,0.0,1
742,157,0.01509237303593298,2024-11-04 08:09:03,1,35,417,433,67,0,0.09677419354838712,3,0.48620689655172417,0.0,0.10406715449755795,2023-07-06 18:16:05,0.0,1
1536,362,0.01468587956328009,2024-11-04 08:09:03,1,14,172,302,46,0,0.0,3,0.803448275862069,0.0,0.06518834099406187,2023-08-31 17:43:38,0.0,1
294,146,0.3945852984860724,2024-11-04 08:09:03,1,20,368,78,47,0,0.06451612903225812,3,0.09310344827586207,0.0,0.6339540786489514,2023-05-05 16:31:53,0.0,1
632,481,0.004987362222164318,2024-11-04 08:09:03,1,22,53,332,3,0,0.09677419354838712,3,0.26206896551724135,0.0,0.037990177955654264,2023-07-24 17:04:17,0.0,1
42,118,0.12567944341662976,2024-11-04 08:09:03,0,5,193,488,43,2,0.6290322580645161,0,0.36551724137931035,0.0,0.8910399724670863,2023-04-20 18:57:43,0.0,1
1711,195,0.1660682179430388,2024-11-04 08:09:03,0,42,257,155,36,1,0.04838709677419356,3,0.1724137931034483,0.0,0.07165548366107091,2023-05-19 18:54:32,0.0,1
1791,4,0.3546394976157594,2024-11-04 08:09:04,1,18,34,488,10,1,0.04838709677419356,3,0.5344827586206897,0.0,0.03170855980544125,2023-02-27 16:38:41,1.0,1
1325,19,0.18729447325220835,2024-11-04 08:09:04,0,17,131,439,84,2,0.11290322580645162,3,0.9620689655172414,0.0,0.007950666611098937,2023-01-12 17:58:56,0.0,1
1592,377,0.09461396148734919,2024-11-04 08:09:04,0,2,394,139,25,2,0.967741935483871,2,0.38620689655172413,0.0,0.4990663277035157,2023-05-29 16:09:59,0.0,1
150,70,0.036031998332334475,2024-11-04 08:09:04,1,41,398,344,72,2,1.0,2,0.35517241379310344,0.0,0.4269429996087853,2023-07-24 18:08:43,0.0,1
1724,257,0.008343539098939468,2024-11-04 08:09:04,1,1,677,158,37,0,0.6290322580645161,0,0.11724137931034483,0.0,0.7306755377858322,2023-02-13 17:58:45,0.0,1
1627,139,0.2076452041587409,2024-11-04 08:09:04,1,0,411,292,5,0,0.467741935483871,0,0.9172413793103449,0.0,0.5301221907487798,2023-08-28 16:02:11,0.0,1
231,425,0.36758475128332074,2024-11-04 08:09:04,1,31,101,316,70,1,0.3548387096774194,0,0.393103448275862,0.5,0.9883516146682676,2023-02-20 18:41:43,0.0,1
989,458,0.04353128175730255,2024-11-04 08:09:05,1,26,172,67,30,0,0.6290322580645161,1,0.1275862068965517,0.0,0.33340973896162734,2023-10-12 16:37:49,1.0,1
681,351,0.26043202960106315,2024-11-04 08:09:05,1,38,98,566,45,1,0.20967741935483875,1,0.9862068965517242,0.0,0.5904351356547202,2023-08-02 16:01:17,0.0,1
1497,17,0.6402532767021913,2024-11-04 08:09:05,1,37,366,493,33,0,0.12903225806451613,3,0.8413793103448276,0.0,0.11559992310143219,2023-02-20 16:36:36,0.0,1
2393,175,0.07206399666466892,2024-11-04 08:09:05,0,2,21,283,27,1,0.6774193548387097,1,0.2862068965517241,0.0,0.5494160683052874,2023-01-03 17:56:37,0.0,1
514,125,0.28118404252547097,2024-11-04 08:09:05,1,37,612,456,63,2,0.4516129032258065,1,0.5758620689655173,0.0,0.13107710425805655,2023-02-21 16:14:16,0.0,1
757,188,0.1731922766240196,2024-11-04 08:09:05,1,35,159,197,59,2,0.5967741935483871,2,0.4586206896551724,0.0,0.09113690230520935,2023-07-13 17:50:13,0.0,1
1717,119,0.04206165151001902,2024-11-04 08:09:06,1,39,249,131,25,2,0.32258064516129037,0,0.506896551724138,0.0,0.391554870220223,2023-01-09 17:27:58,1.0,1
2464,275,0.028277353623263935,2024-11-04 08:09:06,1,16,565,34,46,1,0.22580645161290325,0,0.5310344827586208,0.0,0.46244876229604065,2023-03-02 17:32:19,0.0,1
2506,254,0.047934961044375536,2024-11-04 08:09:06,1,30,514,256,75,1,0.6774193548387097,1,0.2862068965517241,0.0,0.4595247345856686,2023-04-13 17:45:33,0.0,1
3,68,0.0960158428225239,2024-11-04 08:09:06,1,33,182,300,1,2,0.12903225806451613,3,0.05172413793103449,0.0,0.569197956003802,2023-05-05 16:32:11,0.0,1
196,421,0.10377569898637203,2024-11-04 08:09:06,1,7,294,280,22,1,0.8225806451612903,2,0.5344827586206897,0.0,0.481526194582953,2023-08-21 16:16:22,0.0,1
1110,340,0.20351252052010319,2024-11-04 08:09:06,1,32,531,234,44,2,0.4193548387096775,0,0.08275862068965517,0.0,0.36293636912388066,2023-10-30 16:02:32,0.0,1
2043,30,0.129504651223389,2024-11-04 08:09:07,1,32,375,143,69,1,0.04838709677419356,3,0.36896551724137927,0.0,0.4085249859848327,2023-03-20 18:51:53,1.0,1
1383,257,0.2649868410766866,2024-11-04 08:09:07,1,6,305,218,70,1,0.6612903225806451,2,0.27241379310344827,0.0,0.5067857608588979,2023-07-14 16:22:54,0.0,1
811,224,0.05991088412330302,2024-11-04 08:09:07,1,37,181,521,62,1,0.14516129032258068,1,0.3379310344827586,0.0,0.054107956447447494,2023-12-08 17:05:33,0.0,1
1143,254,0.09837663183677722,2024-11-04 08:09:07,1,28,73,427,45,0,0.16129032258064518,3,0.13793103448275862,0.0,0.12201665149757274,2023-04-20 17:54:10,0.0,1
305,426,0.1973004664252026,2024-11-04 08:09:07,1,41,42,271,88,1,0.967741935483871,2,0.39999999999999997,0.0,0.14783346351418392,2023-06-16 17:21:15,0.0,1
1653,164,0.04215545769601584,2024-11-04 08:09:07,1,24,301,160,58,0,0.016129032258064557,3,0.3586206896551724,0.0,0.10042589976029696,2023-02-17 16:28:12,0.0,1
1582,442,0.08337285353206347,2024-11-04 08:09:07,1,42,363,590,18,0,0.20967741935483875,1,0.017241379310344827,0.0,0.3647116236487295,2023-08-08 17:06:41,0.0,1
1192,492,0.4384084217109206,2024-11-04 08:09:07,0,1,639,321,19,1,0.11290322580645162,3,0.9551724137931035,0.0,0.01687600912565522,2023-05-22 16:33:16,0.0,1
1203,484,0.024905542382155976,2024-11-04 08:09:07,1,27,648,77,59,1,0.14516129032258068,1,0.09655172413793102,0.0,0.3518055703063978,2023-05-18 17:34:20,0.0,1
2238,247,0.22579670114912576,2024-11-04 08:09:08,1,30,556,199,97,1,0.32258064516129037,0,0.7620689655172415,0.0,0.42126635270899404,2023-10-19 17:06:57,1.0,0
1116,103,0.06362665137973264,2024-11-04 08:09:08,0,1,629,354,7,1,0.5645161290322581,2,0.6137931034482759,0.0,0.4282692310277655,2023-04-12 17:50:15,0.0,1
1209,123,0.24794538395393073,2024-11-04 08:09:08,0,15,454,87,2,1,0.9516129032258065,2,0.30689655172413793,0.0,0.3937078956814464,2023-09-01 16:12:35,0.0,1
2415,454,0.21587409125257315,2024-11-04 08:09:08,0,31,301,27,50,2,0.6451612903225806,0,0.3379310344827586,0.0,0.8475196850922986,2023-02-13 16:03:33,0.0,1
2177,268,0.18482424368762543,2024-11-04 08:09:08,1,4,170,217,85,0,0.903225806451613,2,0.6241379310344828,0.0,0.2535031196350814,2023-12-18 16:33:07,0.0,1
1579,27,0.20746801469630247,2024-11-04 08:09:08,1,8,21,536,5,0,0.06451612903225812,3,0.1586206896551724,0.0,0.11847017558954451,2023-06-27 16:52:00,0.0,1
1002,60,0.2482580712405868,2024-11-04 08:09:09,1,5,677,392,36,0,0.9838709677419355,2,0.3620689655172414,0.0,0.32218080036352054,2023-07-25 17:17:49,1.0,1
167,328,0.26371003465617426,2024-11-04 08:09:09,0,6,588,31,9,2,0.5645161290322581,2,0.5241379310344828,0.25,0.08124763893164767,2023-05-02 17:03:29,0.0,1
622,349,0.6056544284336973,2024-11-04 08:09:09,0,11,151,490,8,2,0.19354838709677424,0,0.1206896551724138,0.0,0.6893990215598311,2023-08-23 16:35:42,0.0,1
671,367,0.5141360710842431,2024-11-04 08:09:09,0,15,91,127,38,2,0.8064516129032258,0,0.40344827586206894,0.0,0.9935321851427129,2023-03-31 16:52:35,0.0,1
699,114,0.13624306225082733,2024-11-04 08:09:09,1,30,115,289,41,0,0.5645161290322581,2,0.25517241379310346,0.0,0.33780250242996784,2023-11-27 17:29:25,0.0,1
1805,349,0.2562211741407614,2024-11-04 08:09:09,1,25,303,275,35,2,0.967741935483871,2,0.49999999999999994,0.0,0.15599452568237399,2023-01-09 17:15:18,0.0,1
549,253,0.03836673007269979,2024-11-04 08:09:09,1,5,593,118,14,2,0.33870967741935487,0,0.08275862068965517,0.0,0.4283976193709106,2023-01-02 16:27:18,0.0,1
88,433,0.004872710217057092,2024-11-04 08:09:10,0,36,438,89,42,2,0.6451612903225806,0,0.5827586206896552,0.0,0.8592379782129688,2023-06-22 18:37:29,1.0,1
2134,62,0.026145868619225056,2024-11-04 08:09:10,1,38,42,182,56,1,0.22580645161290325,0,0.1413793103448276,0.0,0.6515547088945564,2023-07-10 16:06:28,0.0,1
2095,80,0.22748521249706855,2024-11-04 08:09:11,1,17,273,444,74,0,0.03225806451612906,3,0.5724137931034483,0.0,0.04869615251728539,2023-09-28 16:14:49,1.0,1
1353,308,0.7871641868827683,2024-11-04 08:09:11,1,28,104,274,59,2,0.7741935483870968,2,0.1413793103448276,0.0,0.1316666151320787,2023-06-15 16:48:29,0.0,1
2479,271,0.1361179873361649,2024-11-04 08:09:11,0,28,4,518,70,2,0.5161290322580645,1,0.296551724137931,0.0,0.4459639679123249,2023-10-27 17:02:06,0.0,1
687,326,0.021971493342366522,2024-11-04 08:09:11,1,34,67,489,41,2,0.04838709677419356,3,0.3172413793103448,0.0,0.02616971191269055,2023-06-01 17:19:57,0.0,1
1118,200,0.2402428537926362,2024-11-04 08:09:11,0,34,594,101,43,2,0.5806451612903226,0,0.5551724137931034,0.0,0.03864085814499682,2023-08-28 17:32:47,0.0,1
792,463,0.13200093806185997,2024-11-04 08:09:12,1,17,110,427,6,0,0.16129032258064518,1,0.2586206896551724,1.0,0.18122317120551953,2023-01-11 16:56:58,1.0,1
636,352,0.05249498397477655,2024-11-04 08:09:12,1,27,451,25,77,0,0.8064516129032258,0,0.3586206896551724,0.0,0.5891089042357399,2023-05-29 16:20:29,0.0,1
575,12,0.017302029861635877,2024-11-04 08:09:12,1,39,597,259,2,0,0.8709677419354838,2,0.3482758620689655,0.0,0.2379432590742327,2023-02-20 16:52:03,0.0,1
1168,118,0.10542251869609401,2024-11-04 08:09:12,1,9,27,458,28,0,0.04838709677419356,3,0.08275862068965517,0.25,0.040363681828142456,2023-11-14 18:49:52,0.0,1
390,247,0.222357140995909,2024-11-04 08:09:12,1,29,127,386,53,0,0.016129032258064557,3,0.8206896551724138,0.0,0.025203102292572162,2023-12-25 17:05:00,0.0,1
1753,421,0.3483961747921932,2024-11-04 08:09:12,1,23,211,29,93,0,0.03225806451612906,3,0.45172413793103444,0.0,0.05931608672330094,2023-10-23 17:25:04,0.0,1
1773,364,0.0884435990306694,2024-11-04 08:09:12,0,36,179,122,59,0,0.06451612903225812,3,0.006896551724137931,0.0,0.4145982251487893,2023-12-07 17:33:16,0.0,1
1469,172,0.026192771712223468,2024-11-04 08:09:12,1,4,362,149,28,2,0.03225806451612906,3,0.44827586206896547,0.0,0.0685593752394678,2023-10-16 16:29:39,0.0,0
490,164,0.0003804361987648852,2024-11-04 08:09:12,1,20,486,248,28,0,0.435483870967742,1,0.4241379310344827,0.0,0.2834357527253955,2023-09-13 16:55:14,0.0,1
785,209,0.2143262891836256,2024-11-04 08:09:13,1,20,477,459,22,0,0.3709677419354839,0,0.2689655172413793,0.0,0.7398892499297561,2023-01-10 17:40:16,1.0,1
2277,175,0.1620866664929515,2024-11-04 08:09:13,1,1,498,252,44,1,0.5,0,0.6482758620689656,0.0,0.002333172455793406,2023-05-22 16:41:12,0.0,1
1122,202,0.11400578471480313,2024-11-04 08:09:13,0,36,427,249,92,2,0.5806451612903226,1,0.2,0.0,0.488983473529819,2024-01-01 16:30:58,0.0,1
580,373,0.06141178309925215,2024-11-04 08:09:14,1,22,22,33,70,2,0.5806451612903226,1,0.5413793103448277,0.0,0.05339946789417574,2023-10-31 16:49:13,1.0,1
522,355,0.24163431221825574,2024-11-04 08:09:14,1,23,516,294,9,2,0.5161290322580645,1,0.6517241379310346,0.0,0.1547476127162268,2023-03-13 16:41:12,0.0,0
1213,168,0.6211741407613935,2024-11-04 08:09:14,0,17,170,419,92,1,0.6774193548387097,2,0.32068965517241377,1.0,0.5186055547115834,2023-12-21 16:21:27,0.0,1
749,450,0.10401021445136409,2024-11-04 08:09:14,1,9,318,443,81,0,0.04838709677419356,3,0.4827586206896552,0.0,0.04068028344919654,2023-01-16 16:01:34,0.0,1
2457,311,0.041514448758370896,2024-11-04 08:09:14,1,24,188,429,2,0,0.4193548387096775,1,0.9103448275862069,0.25,0.6074926361555019,2023-02-06 17:32:11,0.0,1
1385,288,0.011856059619042656,2024-11-04 08:09:14,1,19,351,467,89,1,0.7258064516129032,2,0.5379310344827587,0.0,0.39373545548285444,2023-06-09 18:33:04,0.0,1
1849,199,0.007296036688641635,2024-11-04 08:09:14,1,41,120,490,93,1,0.5161290322580645,1,0.09310344827586207,0.0,0.15960485966683563,2023-11-27 17:04:28,0.0,1
2145,114,0.0026213617531333873,2024-11-04 08:09:14,1,16,463,368,61,2,0.5483870967741935,0,0.9172413793103449,0.0,0.7503418087564884,2023-03-08 18:51:57,0.0,1
1178,202,0.39212549183104467,2024-11-04 08:09:14,0,9,177,3,55,0,0.7580645161290323,0,0.3620689655172414,0.0,0.9671769487132263,2023-05-29 18:55:01,0.0,1
1350,346,0.10571957161841727,2024-11-04 08:09:15,1,38,3,524,77,0,0.6129032258064516,2,0.5896551724137932,0.0,0.0982164103157009,2023-01-18 16:59:48,1.0,1
170,469,0.40525314641582194,2024-11-04 08:09:15,1,15,421,109,17,1,0.20967741935483875,1,0.02413793103448276,0.0,0.4520009088012562,2023-03-20 16:58:12,0.0,1
450,489,0.3881335174714021,2024-11-04 08:09:15,1,13,30,389,74,2,0.16129032258064518,3,0.7620689655172415,0.0,0.003987432730557905,2023-08-03 17:42:02,0.0,1
55,369,0.16504156135185136,2024-11-04 08:09:15,1,23,12,540,51,1,0.11290322580645162,3,0.2517241379310345,0.0,0.08219408284341866,2023-08-04 17:53:40,0.0,1
1090,282,0.003924225447533679,2024-11-04 08:09:15,1,20,208,360,96,1,0.25806451612903225,0,0.9931034482758622,0.0,0.08191310730711164,2023-06-16 17:33:15,0.0,1
2218,244,0.3076947129791281,2024-11-04 08:09:15,1,42,243,231,36,1,0.14516129032258068,3,0.044827586206896544,0.0,0.0504781289449167,2023-09-25 16:56:21,0.0,1
375,312,0.7255804257758552,2024-11-04 08:09:15,1,12,111,494,12,1,0.3709677419354839,0,0.9896551724137931,0.0,0.8904128189374825,2023-11-20 16:51:14,0.0,1
388,275,0.05164551684602757,2024-11-04 08:09:15,1,39,18,575,3,0,0.3548387096774194,0,0.12413793103448274,0.0,0.07870474310904137,2023-05-09 16:55:54,0.0,1
1445,117,0.04594418531933189,2024-11-04 08:09:15,1,12,428,408,95,0,0.7096774193548387,0,0.2793103448275862,0.0,0.825463105492198,2023-10-18 16:28:19,0.0,1
339,295,0.012220861453474738,2024-11-04 08:09:16,1,1,276,298,4,1,0.6451612903225806,0,0.5310344827586208,0.0,0.7184127705397823,2023-09-18 16:04:52,1.0,1
885,131,0.005836829350913308,2024-11-04 08:09:16,0,37,304,83,91,2,0.3709677419354839,1,0.4068965517241379,0.0,0.15160982849737242,2023-02-13 16:53:17,0.0,1
406,396,0.1897803371811241,2024-11-04 08:09:16,1,7,453,71,77,0,0.532258064516129,1,0.4689655172413793,0.0,0.5389944302313545,2023-10-10 17:07:27,0.0,1
2265,87,0.12557000286630013,2024-11-04 08:09:16,1,29,257,57,36,0,0.20967741935483875,1,0.3379310344827586,0.0,0.0752590957427501,2023-09-25 16:37:04,0.0,1
1251,151,0.04977981603564635,2024-11-04 08:09:16,1,1,206,363,60,2,0.06451612903225812,3,0.058620689655172406,0.0,0.011453450151041156,2023-03-23 17:09:53,0.0,1
2011,244,0.30503687104255156,2024-11-04 08:09:16,1,33,563,223,90,1,0.08064516129032262,3,0.15517241379310343,0.0,0.10941711692212139,2023-09-04 16:13:40,0.0,1
2343,443,0.014253328816739193,2024-11-04 08:09:16,0,13,448,58,14,0,0.5806451612903226,2,0.05517241379310345,0.0,0.24053589697742922,2023-03-10 16:28:07,0.0,1
1532,216,0.08869374885999425,2024-11-04 08:09:17,1,37,543,455,25,1,0.6774193548387097,1,0.6517241379310346,0.0,0.14674989278565062,2023-01-05 16:56:49,1.0,1
496,112,0.14917268155405583,2024-11-04 08:09:17,0,4,584,170,96,1,0.19354838709677424,1,0.1724137931034483,0.0,0.5657623914916845,2023-10-23 16:58:04,0.0,1
759,4,0.21759908278395915,2024-11-04 08:09:17,0,30,610,451,65,1,0.14516129032258068,3,0.41379310344827586,0.0,0.09528767727338114,2023-06-26 16:21:14,0.0,1
30,362,0.014618130651171273,2024-11-04 08:09:17,0,24,570,404,90,2,0.6612903225806451,0,0.034482758620689655,0.0,0.5534290442664186,2023-07-17 17:49:22,0.0,1
233,340,0.04753889048127785,2024-11-04 08:09:17,1,13,286,178,80,0,0.532258064516129,0,0.45172413793103444,0.0,0.9976332180302944,2023-01-23 16:50:31,0.0,1
418,360,0.13878625218229668,2024-11-04 08:09:17,1,12,217,569,30,0,0.8709677419354838,2,0.3103448275862069,0.0,0.5092291725203237,2023-09-26 17:07:06,0.0,1
75,235,0.12083279047346066,2024-11-04 08:09:17,1,29,72,160,65,0,0.30645161290322587,1,0.1413793103448276,0.0,0.44288063110600845,2023-12-28 17:31:03,0.0,1
935,316,0.010620944836751179,2024-11-04 08:09:17,1,5,62,288,78,1,0.06451612903225812,3,0.16896551724137931,0.0,0.05701047406891564,2023-04-20 16:01:05,0.0,1
1861,129,0.04587643640722308,2024-11-04 08:09:17,0,15,99,279,38,2,0.5161290322580645,1,0.9551724137931035,0.0,0.3458203880688915,2023-01-20 16:46:06,0.0,1
