TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label
504,50,0.0016468197097219,2024-11-04 08:08:48,0,35,468,149,91,2,0.4032258064516129,0,0.5103448275862069,0.0,0.9463740039820552,2023-09-25 16:14:35,0.0,1,8,4,0,0,0,0,0.0017401178620862724,0,0,0,0,0,0
1853,84,0.1048753159444458,2024-11-04 08:08:48,0,9,58,277,65,2,0.6935483870967742,0,0.6413793103448276,0.0,0.8097923335354387,2023-07-14 18:11:41,0.0,1,8,4,0,0,0,0,0.1295073027100091,0,1,0,0,0,1
1293,198,0.0989707376814237,2024-11-04 08:08:48,1,3,452,139,42,0,0.5,0,0.8793103448275862,0.0,0.8599061353495459,2023-06-09 17:41:13,0.0,1,8,4,0,0,0,0,0.11509347669257683,0,0,0,1,0,0
1786,160,0.0174583735049639,2024-11-04 08:08:48,1,39,301,74,23,2,0.1290322580645161,1,0.7482758620689656,0.0,0.2118918526505135,2023-01-16 17:39:25,0.0,1,8,4,0,0,0,0,0.0823889611468274,0,0,0,0,0,0
1091,328,0.1216614117830992,2024-11-04 08:08:48,1,21,460,404,72,1,0.7258064516129032,0,0.0034482758620689,0.0,0.4029276575378746,2023-10-03 17:06:56,0.0,1,8,4,0,0,0,0,0.3019360675457927,0,0,0,0,0,0
492,211,0.0345623680850509,2024-11-04 08:08:48,1,33,404,299,39,1,0.0806451612903226,3,0.2379310344827586,0.0,0.1031859130427768,2023-12-04 17:06:43,0.0,1,8,4,0,0,0,0,0.33491993108994633,0,0,0,0,0,0
1145,141,0.0984026891106652,2024-11-04 08:08:48,1,24,621,329,10,1,0.8064516129032258,0,0.7862068965517242,0.0,0.7185411588829274,2023-03-13 16:13:13,0.0,1,8,4,0,0,0,0,0.13694597509750567,0,0,0,0,0,0
2472,271,0.0587695755270083,2024-11-04 08:08:48,0,40,504,30,0,2,0.2903225806451612,0,0.0068965517241379,0.0,0.4473345638896694,2023-03-15 17:53:09,0.0,1,8,4,0,0,0,0,0.13137429237097625,0,0,0,0,0,0
1911,378,0.0201631185345389,2024-11-04 08:08:49,1,20,649,333,99,2,0.1451612903225806,1,0.1379310344827586,0.0,0.0423661366670386,2023-10-18 16:44:17,1.0,1,8,4,0,0,0,0,0.47581304291531523,0,0,0,0,0,0
745,108,0.1661985043124788,2024-11-04 08:08:49,1,40,429,512,87,2,0.8870967741935485,2,0.2448275862068965,0.0,0.4302226159763497,2023-01-11 16:58:02,0.0,1,8,4,0,0,0,0,0.3862991743090321,0,0,0,0,0,0
2347,358,0.3044792453813482,2024-11-04 08:08:49,1,10,677,46,9,0,0.903225806451613,2,0.2275862068965516,0.0,0.2119624326297293,2023-08-25 17:47:07,0.0,1,8,4,0,0,0,0,1.4364096387628318,1,0,0,0,0,1
1358,75,0.0106105219271959,2024-11-04 08:08:49,0,30,607,243,13,0,0.2741935483870967,0,0.7413793103448276,0.0,0.8334856964630692,2023-06-21 17:10:18,0.0,1,8,4,0,0,0,0,0.01273014602501434,0,1,0,0,0,1
788,194,0.1356906480444016,2024-11-04 08:08:49,1,13,547,406,4,1,0.3064516129032258,1,0.4551724137931034,0.0,0.4996712989539375,2023-12-20 18:58:27,0.0,1,8,4,0,0,0,0,0.271554385422197,0,0,0,0,0,0
2148,20,0.3828334679625818,2024-11-04 08:08:49,0,4,193,93,74,1,0.4838709677419355,1,0.9655172413793104,0.0,0.4127772616850197,2023-12-08 16:36:30,0.0,1,8,4,0,0,0,0,0.9274352759817128,0,0,0,1,0,0
1101,457,0.0246084894598327,2024-11-04 08:08:50,1,12,193,285,26,1,0.0967741935483871,3,0.193103448275862,0.0,0.0325521586046405,2023-02-20 16:47:23,1.0,1,8,4,0,0,0,0,0.7557388856992328,0,0,0,0,0,0
556,81,0.0009224274956354,2024-11-04 08:08:50,0,11,263,42,11,0,0.2419354838709677,1,0.0620689655172413,0.0,0.1956786231392092,2024-01-01 16:07:05,0.0,1,8,4,0,0,0,0,0.004713751268918697,0,0,0,0,0,0
2387,296,0.0491857101909998,2024-11-04 08:08:50,0,27,526,346,35,0,0.1612903225806451,3,0.4620689655172413,0.0,0.0326355101991431,2023-05-15 18:30:55,0.0,1,8,4,0,0,0,0,1.506660790134959,1,0,0,0,0,1
2317,94,0.2788857909685489,2024-11-04 08:08:50,1,36,438,450,22,1,0.0806451612903226,3,0.3448275862068965,0.0,0.0370101245299709,2023-05-12 18:38:11,0.0,1,8,4,0,0,0,0,7.533356370607759,1,0,0,0,0,1
540,91,0.1199676889803788,2024-11-04 08:08:50,1,23,386,478,2,2,0.0161290322580645,3,0.5827586206896552,0.0,0.0041191820250942,2023-04-25 17:33:27,0.0,1,8,4,0,0,0,0,29.053620850643405,1,0,0,0,0,1
1672,339,0.7054589988795372,2024-11-04 08:08:50,1,12,661,537,72,1,0.1290322580645161,1,0.5551724137931034,0.0,0.5214287538802185,2023-11-15 17:32:11,0.0,1,8,4,0,1,0,0,1.3529086467585236,1,0,0,0,0,1
396,37,0.2168538447507621,2024-11-04 08:08:50,1,8,666,291,14,2,0.2741935483870967,1,0.196551724137931,0.0,0.526705447564453,2023-10-11 16:14:28,0.0,1,8,4,0,0,0,0,0.41170967313280893,0,0,0,0,0,0
2450,321,0.0293196445787841,2024-11-04 08:08:50,1,29,144,159,76,0,0.3870967741935484,1,0.489655172413793,0.0,0.457758218534437,2023-12-04 16:08:59,0.0,1,8,4,0,0,0,0,0.0640491047470532,0,0,0,0,0,0
635,477,0.1475831878468874,2024-11-04 08:08:51,1,7,384,79,38,1,0.1451612903225806,1,0.4034482758620689,0.0,0.1309601431496417,2023-10-17 17:24:47,1.0,1,8,4,0,0,0,0,1.1268460451956919,1,0,0,0,0,1
2288,147,0.1749745941579591,2024-11-04 08:08:51,1,7,210,172,42,2,0.7258064516129032,0,0.3827586206896551,0.75,0.6612302157596357,2023-11-09 18:45:10,0.0,1,8,4,0,0,1,0,0.26461577802999703,0,0,0,0,0,1
2239,294,0.0927638950413007,2024-11-04 08:08:51,1,28,293,572,2,0,0.6612903225806451,2,0.1689655172413793,0.0,0.0696308465429926,2023-10-16 16:55:59,0.0,1,8,4,0,0,0,0,1.3320328463272362,1,0,0,0,0,1
838,6,0.3322250306172968,2024-11-04 08:08:51,1,9,544,242,27,1,0.9838709677419356,2,0.489655172413793,0.0,0.2757102698575091,2023-07-24 16:07:05,0.0,1,8,4,0,0,0,0,1.204935098855768,1,1,0,0,0,1
1398,405,0.1471662714646793,2024-11-04 08:08:51,1,13,606,97,11,0,0.2741935483870967,0,0.5206896551724138,0.0,0.9208939592948456,2023-03-08 17:42:36,0.0,1,8,4,0,0,0,0,0.15980631854093388,0,0,0,0,0,0
551,460,0.0551893060947963,2024-11-04 08:08:51,1,31,653,445,97,0,0.6129032258064516,0,0.920689655172414,0.75,0.4965160377878487,2023-04-14 17:21:48,0.0,1,8,4,0,0,1,0,0.11115088010425167,0,0,0,1,0,1
524,291,0.1118742997107642,2024-11-04 08:08:51,1,0,37,367,37,2,0.1612903225806451,3,0.1448275862068965,0.0,0.5198820440499734,2023-05-15 17:02:15,0.0,1,8,4,0,0,0,0,0.21518755863094252,0,0,0,0,0,0
2079,52,0.384959741511843,2024-11-04 08:08:51,1,30,161,433,84,1,0.3709677419354839,0,0.5620689655172414,0.0,0.9245930223960358,2023-10-09 18:54:21,0.0,1,8,4,0,0,0,0,0.4163513769555395,0,0,0,0,0,0
2000,451,0.0018709122651588,2024-11-04 08:08:51,1,38,57,516,24,0,0.1774193548387097,0,0.0758620689655172,0.0,0.6994247395598768,2023-04-17 16:27:27,0.0,1,8,4,0,0,0,0,0.002674891822410883,0,0,0,0,0,0
1030,182,0.184188446204758,2024-11-04 08:08:51,1,38,458,450,67,2,0.6612903225806451,1,0.5275862068965518,0.0,0.631827940798858,2023-08-22 16:49:26,0.0,1,8,4,0,0,0,0,0.2915121652426905,0,0,0,0,0,0
1874,254,0.041107955285718,2024-11-04 08:08:52,0,32,230,214,60,2,0.6290322580645161,2,0.0413793103448275,0.0,0.1430629291094688,2023-04-12 17:21:31,1.0,1,8,4,0,0,0,0,0.2873216865104176,0,0,0,0,0,0
1596,406,0.0060452875420173,2024-11-04 08:08:52,1,34,161,138,53,1,0.2096774193548387,1,0.4103448275862069,0.0,0.4491145237464659,2023-09-05 16:43:36,0.0,1,8,4,0,0,0,0,0.013460159092603702,0,0,0,0,0,0
438,487,0.0073116710529744,2024-11-04 08:08:52,1,20,306,567,69,0,0.2580645161290322,1,0.4827586206896552,0.0,0.4648693194880061,2023-02-28 16:28:25,0.0,1,8,4,0,0,0,0,0.01572810565337063,0,0,0,0,0,0
2501,214,0.1227662401959507,2024-11-04 08:08:53,0,22,290,166,11,2,0.5645161290322581,1,0.5482758620689655,0.0,0.270186882341158,2023-09-01 16:26:50,1.0,1,8,4,0,0,0,0,0.4543584631037403,0,0,0,0,0,0
431,493,0.2403835630716314,2024-11-04 08:08:53,0,10,650,477,67,1,0.0967741935483871,3,0.1172413793103448,0.0,0.1273081333679287,2023-05-15 16:40:24,0.0,1,8,4,0,0,0,0,1.8880544091622986,1,0,0,0,0,1
2206,459,0.1269458269275868,2024-11-04 08:08:53,1,29,291,286,81,1,0.3387096774193548,1,0.1137931034482758,0.0,0.3008407756000306,2023-12-20 16:41:44,0.0,1,8,4,0,0,0,0,0.42195612317900866,0,0,0,0,0,0
2273,352,0.4204132683638638,2024-11-04 08:08:53,1,39,671,276,27,2,0.1129032258064516,3,0.0034482758620689,0.0,6.385807643341252e-05,2023-03-07 17:48:05,0.0,1,8,4,0,0,0,0,5692.177330706569,1,1,0,0,0,1
587,424,0.0281366443442687,2024-11-04 08:08:53,1,41,341,457,41,2,0.8064516129032258,0,0.093103448275862,0.0,0.9869151440436548,2023-07-31 16:51:50,0.0,1,8,4,0,0,0,0,0.028509400651184676,0,0,0,0,0,0
928,474,0.0114652005107225,2024-11-04 08:08:53,1,35,27,334,56,1,0.0161290322580645,3,0.1586206896551724,0.0,0.36853705852223,2023-01-30 18:50:00,0.0,1,8,4,0,0,0,0,0.031109190117253216,0,0,0,0,0,0
864,154,0.1359564322380592,2024-11-04 08:08:53,1,35,212,245,39,0,0.3870967741935484,1,0.5241379310344828,0.0,0.4032355206853114,2023-05-15 18:44:04,0.0,1,8,4,0,0,0,0,0.33715546798139934,0,0,0,0,0,0
1739,403,0.1291867524819553,2024-11-04 08:08:53,1,25,42,304,17,0,0.9193548387096776,2,0.6620689655172414,0.0,0.1712727385166374,2023-06-15 16:41:00,0.0,1,8,4,0,0,0,0,0.7542310077521726,0,0,0,0,0,0
764,325,0.2827005758657529,2024-11-04 08:08:53,0,16,556,400,99,1,0.4032258064516129,0,0.2827586206896551,0.0,0.3973014249089519,2023-09-04 18:37:57,0.0,1,8,4,0,0,0,0,0.7115339709411497,0,0,0,0,0,0
298,489,0.3592151549104932,2024-11-04 08:08:53,1,28,380,565,37,1,0.1451612903225806,3,0.2862068965517241,0.0,0.1030138323315457,2023-03-06 16:46:57,0.0,1,8,4,0,0,0,0,3.486719012300829,1,0,0,0,0,1
1153,348,0.0330823149282122,2024-11-04 08:08:53,1,6,638,7,91,2,0.7258064516129032,2,0.0724137931034482,0.0,0.2846826656915426,2023-09-12 17:50:26,0.0,1,8,4,0,0,0,0,0.11620360801305667,0,0,0,0,0,0
1424,177,0.1874872970789796,2024-11-04 08:08:53,1,9,71,451,3,2,0.8064516129032258,2,0.2,0.0,0.4234355107368953,2023-02-09 16:29:06,0.0,1,8,4,0,0,0,0,0.44276605212488235,0,0,0,0,0,0
398,302,0.1055840737941996,2024-11-04 08:08:54,0,22,572,577,87,1,0.6935483870967742,0,0.4793103448275862,0.0,0.5068986888256434,2023-05-22 17:24:46,1.0,1,8,4,0,0,0,0,0.20829012428018642,0,0,0,0,0,0
1199,299,0.0839304791932668,2024-11-04 08:08:54,1,26,560,400,50,0,0.1612903225806451,3,0.0103448275862068,0.0,0.0784728374630463,2023-09-11 16:24:57,0.0,1,8,4,0,0,0,0,1.0694118855321142,1,0,0,0,0,1
1407,307,0.2228053261067827,2024-11-04 08:08:54,1,38,17,313,15,1,0.0,3,0.6172413793103448,0.0,0.0926560523340463,2023-02-21 17:42:42,0.0,1,8,4,0,0,0,0,2.4043899626111744,1,0,0,0,0,1
1548,170,0.4534174114704119,2024-11-04 08:08:54,1,38,195,121,2,0,0.532258064516129,2,0.7551724137931035,0.0,0.2411637226973114,2023-08-28 17:56:39,0.0,1,8,4,0,1,0,0,1.880044834069589,1,0,0,0,0,1
1593,408,0.4452562732886885,2024-11-04 08:08:54,1,13,430,222,37,1,0.6129032258064516,2,0.3724137931034482,0.0,0.1941285523575729,2023-11-07 18:57:13,0.0,1,8,4,0,0,0,0,2.293497442324572,1,0,0,0,0,1
1576,57,0.0337962842327435,2024-11-04 08:08:55,1,26,199,365,25,0,0.2580645161290322,1,0.4827586206896552,0.0,0.5635569351887578,2023-09-07 16:47:49,1.0,1,8,4,0,0,0,0,0.05996853633974104,0,1,0,0,0,1
2231,87,0.0348698439169294,2024-11-04 08:08:55,1,39,547,12,33,2,0.7258064516129032,0,0.1310344827586206,0.0,0.9618498407581232,2023-07-03 18:03:48,0.0,1,8,4,0,0,0,0,0.03625252083447576,0,0,0,0,0,0
1658,169,0.0861401360189696,2024-11-04 08:08:55,1,9,619,59,60,1,0.1612903225806451,3,0.3620689655172414,0.0,0.0444001844490123,2023-10-02 18:21:39,0.0,1,8,4,0,0,0,0,1.9396482380717825,1,0,0,0,0,1
747,253,0.2029184146754566,2024-11-04 08:08:55,1,23,625,155,99,2,0.1451612903225806,1,0.3068965517241379,0.0,0.6484774218007441,2023-02-16 16:20:06,0.0,1,8,4,0,0,0,0,0.3129103323422761,0,0,0,0,0,0
1361,134,0.0321650988873544,2024-11-04 08:08:55,1,10,361,299,37,2,0.5,1,0.1172413793103448,0.0,0.3435584677825921,2023-01-03 18:18:14,0.0,1,8,4,0,0,0,0,0.0936206372341139,0,0,0,0,0,0
685,69,0.0620371576725642,2024-11-04 08:08:55,1,23,579,567,57,1,0.2580645161290322,1,0.0413793103448275,1.0,0.0146396320699293,2023-08-28 16:08:54,0.0,1,8,4,0,0,1,0,4.23472462492115,1,0,0,0,0,1
1892,190,0.3997967532636735,2024-11-04 08:08:55,1,13,57,56,20,0,0.6129032258064516,0,0.0586206896551724,0.0,0.8535532650298386,2023-09-07 16:28:19,0.0,1,8,4,0,0,0,0,0.46838561316213334,0,0,0,0,0,0
982,277,0.2361987648852177,2024-11-04 08:08:56,1,39,455,422,87,1,0.7741935483870968,0,0.4724137931034483,0.0,0.4211393087464055,2023-01-02 16:06:29,1.0,1,8,4,0,0,0,0,0.5608432923427745,0,0,0,0,0,0
285,31,0.0245772207311671,2024-11-04 08:08:56,1,36,243,425,11,0,0.7419354838709677,0,0.0620689655172413,0.0,0.5479876639640138,2023-12-19 16:46:08,0.0,1,8,4,0,0,0,0,0.04484913412474155,0,0,0,0,0,0
1564,388,0.0146546108346144,2024-11-04 08:08:56,1,34,680,144,82,1,0.5967741935483871,0,0.3034482758620689,0.0,0.0048700185658954,2023-05-18 16:24:16,0.0,1,8,4,0,0,0,0,3.0029825986790133,1,0,0,0,0,1
1843,261,0.1439924955051202,2024-11-04 08:08:57,1,2,635,379,1,1,0.8064516129032258,0,0.0172413793103448,0.0,0.5943056072768632,2023-04-10 17:26:14,1.0,1,8,4,0,0,0,0,0.24228287755202935,0,0,0,0,0,0
1821,100,0.0284232743570367,2024-11-04 08:08:57,1,0,164,560,92,1,0.2580645161290322,1,0.4482758620689654,0.0,0.325490665293606,2023-06-01 16:15:49,0.0,1,8,4,0,0,0,0,0.08732170894765613,0,0,0,0,0,0
682,308,0.0051124371368267,2024-11-04 08:08:57,1,0,477,368,28,2,0.0967741935483871,3,0.1344827586206896,0.0,0.0288746055923542,2023-01-17 16:47:41,0.0,1,8,4,0,0,0,0,0.1769952205329738,0,0,0,0,0,0
442,68,0.1530656382729239,2024-11-04 08:08:57,1,31,429,470,46,1,0.8064516129032258,2,0.493103448275862,0.0,0.4887226637018594,2023-11-13 17:34:15,0.0,1,8,4,0,0,0,0,0.3131888855423386,0,0,0,0,0,0
1980,381,0.0704432342288349,2024-11-04 08:08:57,1,38,606,70,30,0,0.6290322580645161,2,0.2827586206896551,0.0,0.3505189981138341,2023-10-06 16:14:51,0.0,1,8,4,0,0,0,0,0.20096264391215504,0,0,0,0,0,0
716,217,0.1011178570497954,2024-11-04 08:08:57,0,39,297,177,58,1,0.3387096774193548,1,0.0,0.0,0.1940720883742002,2023-01-23 16:05:42,0.0,1,8,4,0,0,0,0,0.5210056110630621,0,0,0,0,0,0
2248,424,0.1039372540844776,2024-11-04 08:08:58,1,16,528,486,83,0,0.4032258064516129,1,0.9482758620689656,0.0,0.5023412387391324,2023-04-03 18:41:57,1.0,1,8,4,0,0,0,0,0.2069015582510617,0,0,0,1,0,0
535,159,0.616306641999114,2024-11-04 08:08:58,1,40,653,586,49,2,0.1935483870967742,1,0.0827586206896551,0.0,0.5105224666156699,2023-12-11 16:06:51,0.0,1,8,4,0,1,0,0,1.2071840329462753,1,0,0,0,0,1
2087,444,0.0510618339109362,2024-11-04 08:08:58,1,23,4,273,30,2,0.1612903225806451,3,0.4758620689655172,0.0,0.0322254741294127,2023-04-10 17:58:46,0.0,1,8,4,0,0,0,0,1.584026147899767,1,0,0,0,0,1
53,53,0.0881986606561221,2024-11-04 08:08:58,1,36,427,428,35,1,0.1612903225806451,3,0.4551724137931034,0.0,0.0549602937202639,2023-09-07 16:51:27,0.0,1,8,4,0,0,0,0,1.60447861357541,1,0,0,0,0,1
2188,113,0.0441670792401698,2024-11-04 08:08:58,0,32,181,351,13,0,0.1129032258064516,3,0.506896551724138,0.0,0.0805384781880976,2023-01-23 18:35:43,0.0,1,8,4,0,0,0,0,0.5483291582124047,0,1,0,0,0,1
1516,38,0.5031138442296167,2024-11-04 08:08:58,1,33,238,540,8,0,0.5645161290322581,1,0.0758620689655172,0.0,0.0446710771311456,2023-12-18 17:22:16,0.0,1,8,4,0,1,0,0,11.260110018227689,1,0,0,0,0,1
1458,215,0.0239518461578549,2024-11-04 08:08:59,1,38,618,451,48,1,0.0806451612903226,3,0.7137931034482758,0.0,0.0248730568659531,2023-11-13 16:41:09,1.0,1,8,4,0,0,0,0,0.9625765148906463,0,0,0,0,0,0
1572,420,0.1561664538655966,2024-11-04 08:08:59,1,10,192,304,6,0,0.1451612903225806,3,0.3862068965517241,0.0,0.0851497034968682,2023-10-09 18:41:21,0.0,1,8,4,0,0,0,0,1.8338069233806071,1,0,0,0,0,1
519,13,0.0633973473695181,2024-11-04 08:08:59,1,6,257,96,14,1,0.6774193548387097,0,0.4241379310344827,0.0,0.9685959423906044,2023-06-26 18:39:52,0.0,1,8,4,0,0,0,0,0.06545215612971349,0,0,0,0,0,0
858,52,0.1713943247257472,2024-11-04 08:09:00,1,34,153,481,17,1,0.5967741935483871,0,0.0137931034482758,0.0,0.8021024767522993,2023-11-14 16:37:42,1.0,1,8,4,0,0,0,0,0.21367866688685802,0,0,0,0,0,0
902,380,0.170977408343539,2024-11-04 08:09:00,0,36,239,22,13,2,0.3870967741935484,1,0.0724137931034482,0.0,0.1841263610172659,2023-10-12 16:17:47,0.0,1,8,4,0,0,0,0,0.9285369136164636,0,1,0,0,0,1
1511,340,0.1501784923261328,2024-11-04 08:09:00,1,31,134,510,74,1,0.7741935483870968,2,0.2137931034482758,0.0,0.3008616134986563,2023-05-08 16:37:53,0.0,1,8,4,0,0,0,0,0.49914477002265784,0,0,0,0,0,0
546,4,0.2188915235688042,2024-11-04 08:09:01,1,42,657,31,1,1,0.2741935483870967,0,0.4620689655172413,0.0,0.5684088046171406,2023-05-17 17:28:25,1.0,1,8,4,0,0,0,0,0.3850884625751236,0,0,0,0,0,0
557,397,0.4014852646116163,2024-11-04 08:09:01,1,17,117,179,15,2,0.2096774193548387,0,0.4379310344827586,0.0,0.4770904109368047,2023-07-05 17:49:26,0.0,1,8,4,0,0,0,0,0.8415110433950053,0,0,0,0,0,0
1432,352,0.1017692888969955,2024-11-04 08:09:01,1,29,142,182,38,2,0.6774193548387097,2,0.8448275862068966,0.0,0.1810484017331754,2023-07-17 16:05:23,0.0,1,8,4,0,0,0,0,0.5620799030744359,0,0,0,1,0,0
1540,151,0.0465070224353128,2024-11-04 08:09:01,0,21,13,199,19,1,0.3709677419354839,1,0.4275862068965517,0.0,0.5752402744149593,2023-08-21 16:22:06,0.0,1,8,4,0,0,0,0,0.08084658887405373,0,0,0,0,0,0
2467,407,0.0362404565234385,2024-11-04 08:09:01,0,27,349,77,3,1,0.1451612903225806,3,0.4413793103448276,0.0,0.0023876198683313,2023-05-02 16:01:04,0.0,1,8,4,0,0,0,0,15.115180267779978,1,0,0,0,0,1
561,297,0.0623446335044427,2024-11-04 08:09:02,1,40,12,199,3,0,0.7903225806451613,0,0.1724137931034483,0.0,0.4434116614258231,2023-12-19 17:11:31,1.0,1,8,4,0,0,0,0,0.14059898044667782,0,0,0,0,0,0
1683,441,0.0999348568152799,2024-11-04 08:09:02,0,16,398,551,24,2,0.9838709677419356,2,0.4965517241379309,0.0,0.3406539335902893,2023-12-19 16:11:38,0.0,1,8,4,0,0,0,0,0.29335320520155167,0,0,0,0,0,0
2036,422,0.0844776819449149,2024-11-04 08:09:02,1,40,304,78,68,2,0.2903225806451612,1,0.4724137931034483,0.0,0.499154384629966,2023-11-22 16:10:32,0.0,1,8,4,0,0,0,0,0.1692381999720168,0,0,0,0,0,0
426,226,0.0602756859577351,2024-11-04 08:09:02,1,33,371,315,32,0,0.5645161290322581,2,0.1620689655172413,0.0,0.2551580521001241,2023-01-17 18:42:28,0.0,1,8,4,0,0,0,0,0.23621956378020173,0,0,0,0,0,0
1681,227,0.0384865935325846,2024-11-04 08:09:02,1,38,530,310,10,1,0.0645161290322581,3,0.1344827586206896,0.0,0.0777488885333749,2023-07-18 16:05:40,0.0,1,8,4,0,0,0,0,0.49494783501265927,0,0,0,0,0,0
51,477,0.2211220262136175,2024-11-04 08:09:02,1,29,580,231,14,2,0.532258064516129,1,0.8758620689655173,0.0,0.3416474308215375,2023-02-21 17:45:55,0.0,1,8,4,0,0,0,0,0.647203913235299,0,0,0,1,0,0
1677,131,0.0457565729473382,2024-11-04 08:09:03,0,33,498,402,15,2,0.0,3,0.9586206896551724,0.0,0.112833860106448,2023-10-27 17:53:06,1.0,1,8,4,0,0,0,0,0.4054857118869832,0,0,0,1,0,0
1136,30,0.1779242775620814,2024-11-04 08:09:03,1,29,157,113,36,1,0.5645161290322581,2,0.296551724137931,1.0,0.0901434050739611,2023-03-06 16:45:24,0.0,1,8,4,0,0,1,0,1.9735724614740155,1,0,0,0,0,1
1476,1,0.006441358105115,2024-11-04 08:09:03,1,12,459,576,67,1,0.2419354838709677,0,0.1758620689655172,0.0,0.4247718250100493,2023-05-05 16:35:44,0.0,1,8,4,0,0,0,0,0.015163921161086903,0,0,0,0,0,0
2315,189,0.0291268207520129,2024-11-04 08:09:03,1,26,324,347,88,1,0.2096774193548387,0,0.2310344827586206,0.0,0.8849163190322612,2023-12-28 18:53:29,0.0,1,8,4,0,0,0,0,0.03291440216612096,0,0,0,0,0,0
512,11,0.0043724105584073,2024-11-04 08:09:03,1,19,299,301,36,2,0.4838709677419355,0,0.906896551724138,0.0,0.7177042819865106,2023-06-05 17:08:37,0.0,1,8,4,0,0,0,0,0.00609213257719383,0,0,0,1,0,0
742,157,0.0150923730359329,2024-11-04 08:09:03,1,35,417,433,67,0,0.0967741935483871,3,0.4862068965517241,0.0,0.1040671544975579,2023-07-06 18:16:05,0.0,1,8,4,0,0,0,0,0.14501139187358386,0,0,0,0,0,0
1536,362,0.01468587956328,2024-11-04 08:09:03,1,14,172,302,46,0,0.0,3,0.803448275862069,0.0,0.0651883409940618,2023-08-31 17:43:38,0.0,1,8,4,0,0,0,0,0.2252492830242042,0,0,0,1,0,0
294,146,0.3945852984860724,2024-11-04 08:09:03,1,20,368,78,47,0,0.0645161290322581,3,0.093103448275862,0.0,0.6339540786489514,2023-05-05 16:31:53,0.0,1,8,4,0,0,0,0,0.6224095524891221,0,0,0,0,0,0
632,481,0.0049873622221643,2024-11-04 08:09:03,1,22,53,332,3,0,0.0967741935483871,3,0.2620689655172413,0.0,0.0379901779556542,2023-07-24 17:04:17,0.0,1,8,4,0,0,0,0,0.13124575963787585,0,0,0,0,0,0
42,118,0.1256794434166297,2024-11-04 08:09:03,0,5,193,488,43,2,0.6290322580645161,0,0.3655172413793103,0.0,0.8910399724670863,2023-04-20 18:57:43,0.0,1,8,4,0,0,0,0,0.14104645900909005,0,0,0,0,0,0
1711,195,0.1660682179430388,2024-11-04 08:09:03,0,42,257,155,36,1,0.0483870967741935,3,0.1724137931034483,0.0,0.0716554836610709,2023-05-19 18:54:32,0.0,1,8,4,0,0,0,0,2.317269199332119,1,0,0,0,0,1
1791,4,0.3546394976157594,2024-11-04 08:09:04,1,18,34,488,10,1,0.0483870967741935,3,0.5344827586206897,0.0,0.0317085598054412,2023-02-27 16:38:41,1.0,1,8,4,0,0,0,0,11.18081967753537,1,0,0,0,0,1
1325,19,0.1872944732522083,2024-11-04 08:09:04,0,17,131,439,84,2,0.1129032258064516,3,0.9620689655172414,0.0,0.0079506666110989,2023-01-12 17:58:56,0.0,1,8,4,0,0,0,0,23.527486126737063,1,0,0,1,0,1
1592,377,0.0946139614873491,2024-11-04 08:09:04,0,2,394,139,25,2,0.967741935483871,2,0.3862068965517241,0.0,0.4990663277035157,2023-05-29 16:09:59,0.0,1,8,4,0,0,0,0,0.18957813912495572,0,1,0,0,0,1
150,70,0.0360319983323344,2024-11-04 08:09:04,1,41,398,344,72,2,1.0,2,0.3551724137931034,0.0,0.4269429996087853,2023-07-24 18:08:43,0.0,1,8,4,0,0,0,0,0.08439336031214284,0,0,0,0,0,0
1724,257,0.0083435390989394,2024-11-04 08:09:04,1,1,677,158,37,0,0.6290322580645161,0,0.1172413793103448,0.0,0.7306755377858322,2023-02-13 17:58:45,0.0,1,8,4,0,0,0,0,0.011418782318071467,0,0,0,0,0,0
1627,139,0.2076452041587409,2024-11-04 08:09:04,1,0,411,292,5,0,0.467741935483871,0,0.9172413793103448,0.0,0.5301221907487798,2023-08-28 16:02:11,0.0,1,8,4,0,0,0,0,0.39168571119111745,0,0,0,1,0,0
231,425,0.3675847512833207,2024-11-04 08:09:04,1,31,101,316,70,1,0.3548387096774194,0,0.393103448275862,0.5,0.9883516146682676,2023-02-20 18:41:43,0.0,1,8,4,0,0,1,0,0.3719132206552724,0,0,0,0,0,1
989,458,0.0435312817573025,2024-11-04 08:09:05,1,26,172,67,30,0,0.6290322580645161,1,0.1275862068965517,0.0,0.3334097389616273,2023-10-12 16:37:49,1.0,1,8,4,0,0,0,0,0.13056000191492093,0,0,0,0,0,0
681,351,0.2604320296010631,2024-11-04 08:09:05,1,38,98,566,45,1,0.2096774193548387,1,0.9862068965517242,0.0,0.5904351356547202,2023-08-02 16:01:17,0.0,1,8,4,0,0,0,0,0.4410774411957528,0,0,0,1,0,0
1497,17,0.6402532767021913,2024-11-04 08:09:05,1,37,366,493,33,0,0.1290322580645161,3,0.8413793103448276,0.0,0.1155999231014321,2023-02-20 16:36:36,0.0,1,8,4,0,1,0,0,5.538047768965779,1,0,0,1,0,1
