TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,time_diff,location_change,Hour,Day,DayOfWeek,high_amount_flag,many_login_attempts_flag,long_time_diff_flag,amount_to_balance_ratio,amount_exceeds_balance,suspicious_merchant_flag,reactivation_suspect_flag,duration_suspicious_flag,age_balance_anomaly_flag,strong_anomaly_label,zscore_TransactionAmount,zscore_TransactionDuration,zscore_LoginAttempts,zscore_AccountBalance,zscore_time_diff,zscore_Hour,zscore_Day,zscore_amount_to_balance_ratio,flag_zscore_TransactionAmount,flag_zscore_TransactionDuration,flag_zscore_LoginAttempts,flag_zscore_AccountBalance,flag_zscore_time_diff,flag_zscore_Hour,flag_zscore_Day,flag_zscore_amount_to_balance_ratio,isolation_pred,isolation_outlier_label,final_anomaly_flag
1233,13,0.3153763973213122,2024-11-04 08:09:40,1,23,471,372,84,0,0.0483870967741935,3,0.0793103448275862,0.0,0.0195667868094757,2023-06-13 16:10:27,0.0,1,8,4,0,0,0,0,16.10971199669301,1,0,0,0,0,1,1.0546034366093866,-1.2386493656734576,-0.2067936485059296,-1.210708214533968,-0.407686640205393,,,0.0307934548089654,0,0,0,0,0,0,0,0,1,0,1
2320,455,0.0244104541782838,2024-11-04 08:09:40,0,42,528,326,20,1,0.3870967741935484,0,0.5793103448275863,0.0,0.4172164062825592,2023-07-03 17:26:49,0.0,1,8,4,0,0,0,0,0.0585064938621172,0,0,0,0,0,0,-0.858184196121597,0.8342649039403237,-0.2067936485059296,0.3060810864184802,-0.407686640205393,,,-0.0392196819979721,0,0,0,0,0,0,0,0,1,0,0
1217,376,0.0120488834458138,2024-11-04 08:09:41,1,22,397,481,61,1,0.2258064516129032,1,0.2724137931034482,0.0,0.663266280112444,2023-09-25 18:46:41,1.0,1,8,4,0,0,0,0,0.0181657083286186,0,0,0,0,0,0,-0.939448207169704,-0.4380755787881354,-0.2067936485059296,1.2446103791671963,2.437060138116683,,,-0.0393956429210292,0,0,0,0,0,0,0,0,-1,1,0
153,437,0.258368293509133,2024-11-04 08:09:41,1,37,69,330,8,1,0.6935483870967742,0,0.8793103448275862,0.0,0.8606327730403301,2023-11-03 16:45:52,0.0,1,8,4,0,0,0,0,0.300203872736204,0,0,0,1,0,0,0.6798365660970596,2.078013465708592,-0.2067936485059296,1.9974424458398727,-0.407686640205393,,,-0.0381654314838905,0,0,0,0,0,0,0,0,-1,1,0
2202,131,0.1249550512025431,2024-11-04 08:09:41,1,1,558,334,78,2,0.2419354838709677,1,0.0724137931034482,0.0,0.5180220935500655,2023-02-27 17:25:09,0.0,1,8,4,0,0,0,0,0.2412110229430539,0,0,0,0,0,0,-0.197211782482844,-1.267241286633648,-0.2067936485059296,0.6905929290932391,-0.407686640205393,,,-0.0384227501296751,0,0,0,0,0,0,0,0,1,0,0
1132,232,0.0966464288506136,2024-11-04 08:09:41,1,41,615,395,83,1,0.4838709677419355,1,0.6344827586206897,0.0,0.1733350182902975,2023-08-07 16:15:16,0.0,1,8,4,0,0,0,0,0.5575379656354573,0,0,0,0,0,0,-0.383310478947142,1.0630002716218443,-0.2067936485059296,-0.6241767634400552,-0.407686640205393,,,-0.037042975787459,0,0,0,0,0,0,0,0,1,0,0
1061,87,0.0678218724757015,2024-11-04 08:09:41,1,33,358,189,23,1,0.435483870967742,1,0.1827586206896551,0.0,0.2876967668991996,2023-04-03 16:31:32,0.0,1,8,4,0,0,0,0,0.2357326287687332,0,0,0,0,0,0,-0.5728008858219645,-0.8097705512706066,-0.2067936485059296,-0.187956864731117,-0.407686640205393,,,-0.0384466461268163,0,0,0,0,0,0,0,0,1,0,0
1924,486,0.0672746697240534,2024-11-04 08:09:41,1,19,611,231,39,0,0.5483870967741935,1,0.4137931034482758,0.0,0.474944779568642,2023-08-28 16:31:48,0.0,1,8,4,0,0,0,0,0.1416443683020788,0,0,0,0,0,0,-0.5763981544391866,0.1480588008957613,-0.2067936485059296,0.5262794084431454,-0.407686640205393,,,-0.0388570460965144,0,0,0,0,0,0,0,0,1,0,0
1296,68,0.0484456836125804,2024-11-04 08:09:41,1,5,138,513,29,2,0.5483870967741935,2,0.1448275862068965,0.0,0.0613965156344736,2023-04-07 17:11:35,0.0,1,8,4,0,0,0,0,0.7889339284605656,0,0,0,0,0,0,-0.7001784545727487,-0.967026116551652,-0.2067936485059296,-1.051153465738858,-0.407686640205393,,,-0.0360336586243967,0,0,0,0,0,0,0,0,1,0,0
541,310,0.0337858613231883,2024-11-04 08:09:41,0,39,419,123,65,2,0.4193548387096775,1,0.5137931034482759,0.0,0.6230968612747149,2023-02-28 17:58:02,0.0,1,8,4,0,0,0,0,0.054221616584467,0,1,0,0,0,1,-0.796550993813189,0.5626416548185179,-0.2067936485059296,1.091388694209267,-0.407686640205393,,,-0.039238372039601,0,0,0,0,0,0,0,0,1,0,1
2275,362,0.2556531255700028,2024-11-04 08:09:41,1,18,556,209,28,0,0.1290322580645161,1,0.3586206896551724,0.0,0.5782866407559721,2023-06-01 18:04:35,0.0,1,8,4,0,0,0,0,0.442079561859123,0,0,0,0,0,0,0.6619872618154141,-0.0806765667857591,-0.2067936485059296,0.9204651984287072,-0.407686640205393,,,-0.0375465893645002,0,0,0,0,0,0,0,0,1,0,0
777,353,0.0459337624097766,2024-11-04 08:09:41,1,13,110,38,64,2,0.4516129032258065,1,0.5655172413793104,0.0,0.1657809439433639,2023-11-10 18:02:07,0.0,1,8,4,0,0,0,0,0.2770583321213739,0,0,0,0,0,0,-0.7166916305108549,0.7770810620199434,-0.2067936485059296,-0.6529909219024999,-0.407686640205393,,,-0.0382663891285516,0,0,0,0,0,0,0,0,1,0,0
1317,398,0.0140813508090783,2024-11-04 08:09:42,1,1,81,272,69,0,0.1774193548387097,0,0.296551724137931,0.0,0.710302794832739,2023-12-25 16:30:45,1.0,1,8,4,0,0,0,0,0.0198241548111126,0,0,0,0,1,0,-0.9260869237343068,-0.3380038554274699,-0.2067936485059296,1.4240258212751826,2.437060138116683,,,-0.0393884090070128,0,0,0,0,0,0,0,0,-1,1,0
1210,423,0.0738202569247205,2024-11-04 08:09:42,1,24,68,151,50,1,0.0806451612903226,3,0.1344827586206896,0.0,0.0464295268990383,2023-01-19 17:08:04,0.0,1,8,4,0,0,0,0,1.5895996762673568,1,0,0,0,0,1,-0.5333679698369849,-1.0099139979919372,-0.2067936485059296,-1.1082433440379134,-0.407686640205393,,,-0.0325412654500685,0,0,0,0,0,0,0,0,1,0,1
1754,109,0.1408551997290043,2024-11-04 08:09:42,0,34,463,374,76,0,0.032258064516129,3,0.4448275862068965,0.0,0.0113284227592873,2023-04-03 18:22:02,0.0,1,8,4,0,0,0,0,12.422821297047673,1,0,0,0,0,1,-0.0926854343766998,0.2767224452166167,-0.2067936485059296,-1.2421325183349752,-0.407686640205393,,,0.0147117478679528,0,0,0,0,0,0,0,0,1,0,1
84,138,0.08049091904005,2024-11-04 08:09:42,1,36,477,200,29,2,0.2580645161290322,0,0.506896551724138,0.0,0.0956170505097219,2023-07-03 16:40:24,0.0,1,8,4,0,0,0,0,0.8417170519325692,0,0,0,0,0,0,-0.4895155524079896,0.5340497338583278,-0.2067936485059296,-0.920623122869612,-0.407686640205393,,,-0.0358034259453564,0,0,0,0,0,0,0,0,1,0,0
2096,330,0.1522370169632853,2024-11-04 08:09:42,1,3,667,383,0,0,0.8064516129032258,0,0.7379310344827587,0.0,0.38332591683393,2023-05-15 16:49:14,0.0,0,8,4,0,0,0,0,0.3971373677182404,0,0,0,0,0,0,-0.0178622471384765,1.4918790860246955,-0.2067936485059296,0.176809664336302,-0.407686640205393,,,-0.0377426209950362,0,0,0,0,0,0,0,0,1,0,0
361,190,0.4109649008520729,2024-11-04 08:09:42,1,31,387,417,54,2,0.6451612903225806,2,0.7620689655172415,0.0,0.1218331435516114,2023-05-17 17:00:34,0.0,1,8,4,0,0,0,0,3.3729013293061727,1,0,0,0,0,1,1.6829948744864414,1.5919508093853612,-0.2067936485059296,-0.8206248140785645,-0.407686640205393,,,-0.0247627504606352,0,0,0,0,0,0,0,0,1,0,1
1741,300,0.223232665398546,2024-11-04 08:09:42,1,13,543,415,51,0,0.7741935483870968,0,0.1793103448275861,0.0,0.7955902973366479,2023-01-09 16:12:00,0.0,1,8,4,0,0,0,0,0.2805839391285295,0,0,0,0,0,0,0.4488576611702746,-0.8240665117507018,-0.2067936485059296,1.74934531101668,-0.407686640205393,,,-0.0382510109187544,0,0,0,0,0,0,0,0,1,0,0
1334,300,0.1058342236235245,2024-11-04 08:09:43,1,31,56,509,60,0,0.6774193548387097,0,0.193103448275862,0.0,0.9064983322959198,2023-12-20 17:13:50,1.0,1,8,4,0,0,0,0,0.1167493114547303,0,0,0,0,0,0,-0.3229106258789242,-0.7668826698303214,-0.2067936485059296,2.1723914113469,2.437060138116683,,,-0.0389656348888367,0,0,0,0,0,0,0,0,-1,1,0
1514,268,0.0370430205591891,2024-11-04 08:09:43,1,24,250,253,20,2,0.5,1,0.4620689655172413,0.5,0.419700821550958,2023-08-28 16:00:00,0.0,1,8,4,0,0,1,0,0.0882584357065275,0,0,0,0,0,1,-0.775138680615437,0.3482022476170918,3.1124756489183207,0.3155576062331441,-0.407686640205393,,,-0.0390899081455187,0,0,1,0,0,0,0,0,-1,1,1
839,8,0.0799072361049586,2024-11-04 08:09:43,0,32,262,314,0,1,0.7741935483870968,2,0.5655172413793104,0.0,0.3167273206361071,2023-05-04 17:43:59,0.0,1,8,4,0,0,0,0,0.2522823516486153,0,0,0,0,0,0,-0.4933526389330271,0.7770810620199434,-0.2067936485059296,-0.0772231153383379,-0.407686640205393,,,-0.0383744585262089,0,0,0,0,0,0,0,0,1,0,0
140,398,0.002991375042343,2024-11-04 08:09:43,1,6,539,232,89,2,0.1935483870967742,0,0.8137931034482759,0.0,0.3590511093156162,2023-10-23 18:38:15,0.0,1,8,4,0,0,0,0,0.008331102881191,0,0,0,1,0,0,-0.9989915677100112,1.806390216586787,-0.2067936485059296,0.0842161686471887,-0.407686640205393,,,-0.0394385401088143,0,0,0,0,0,0,0,0,1,0,0
1254,68,0.0739661776584933,2024-11-04 08:09:44,1,15,401,553,4,1,0.0,3,0.0586206896551724,0.75,0.0284477647656677,2023-06-15 18:28:50,1.0,1,8,4,0,0,1,0,2.5991562678080857,1,0,0,0,0,1,-0.5324086982057258,-1.3244251285540278,4.772110297630446,-1.176832732988692,2.437060138116683,,,-0.0281377193272916,0,0,1,0,0,0,0,0,-1,1,1
1456,457,0.0547776011673658,2024-11-04 08:09:44,1,34,315,192,42,0,0.1129032258064516,3,0.5172413793103449,0.0,0.0650209656147785,2023-05-11 18:31:20,0.0,1,8,4,0,0,0,0,0.8423310441344178,0,0,0,0,0,0,-0.6585529177163197,0.576937615298613,-0.2067936485059296,-1.0373284130222264,-0.407686640205393,,,-0.0358007477963527,0,0,0,0,0,0,0,0,1,0,0
2211,231,0.2843421841206973,2024-11-04 08:09:44,1,24,656,187,25,1,0.1451612903225806,1,0.1068965517241379,0.0,0.3198792208508047,2023-01-02 16:31:28,0.0,1,8,4,0,0,0,0,0.8888770411345418,0,1,0,0,0,1,0.8505869164612101,-1.1242816818326975,-0.2067936485059296,-0.0652005500215196,-0.407686640205393,,,-0.0355977205997219,0,0,0,0,0,0,0,0,1,0,1
1328,165,0.2556218568413372,2024-11-04 08:09:44,1,8,188,209,47,2,0.7741935483870968,2,0.503448275862069,0.0,0.4243443119930845,2023-01-19 16:28:08,0.0,1,8,4,0,0,0,0,0.6023783654765902,0,0,0,0,0,0,0.6617817036087157,0.5197537733782327,-0.2067936485059296,0.3332696730295997,-0.407686640205393,,,-0.0368473881695694,0,0,0,0,0,0,0,0,1,0,0
955,223,0.0967923495843864,2024-11-04 08:09:44,0,14,654,414,25,1,0.3709677419354839,1,0.1482758620689655,0.0,0.0202463711807828,2023-04-24 16:49:48,0.0,1,8,4,0,0,0,0,4.778365716175917,1,1,0,0,0,1,-0.382351207315883,-0.9527301560715568,-0.2067936485059296,-1.2081160171496,-0.407686640205393,,,-0.0186323093309745,0,0,0,0,0,0,0,0,1,0,1
937,288,0.1503556817885712,2024-11-04 08:09:44,1,20,407,582,24,0,0.5967741935483871,1,0.3448275862068965,0.0,0.5871756849955031,2023-11-13 16:42:16,0.0,1,8,4,0,0,0,0,0.2560615587720308,0,0,0,0,0,0,-0.0302299992414982,-0.1378604087061394,-0.2067936485059296,0.9543714478954596,-0.407686640205393,,,-0.0383579741478046,0,0,0,0,0,0,0,0,1,0,0
25,39,0.0037678818042056,2024-11-04 08:09:44,0,15,651,543,42,2,0.7580645161290323,2,0.9172413793103448,0.0,0.2375130572961549,2023-10-20 17:53:13,0.0,1,8,4,0,0,0,0,0.0158632254362894,0,0,0,1,0,0,-0.9938868722436672,2.2352690309896373,-0.2067936485059296,-0.3793769242017265,-0.407686640205393,,,-0.0394056860327262,0,0,0,0,0,0,0,0,1,0,0
510,165,0.2335096542199755,2024-11-04 08:09:44,1,1,437,118,30,0,0.1129032258064516,3,0.5206896551724138,0.0,0.0551827887023635,2023-05-01 16:11:56,0.0,1,8,4,0,0,0,0,4.230800068451261,1,0,0,0,0,1,0.5164177917718202,0.591233575778708,-0.2067936485059296,-1.0748550212493433,-0.407686640205393,,,-0.021020714899526,0,0,0,0,0,0,0,0,1,0,1
1506,235,0.1452015530135237,2024-11-04 08:09:44,1,18,338,240,0,1,0.7419354838709677,0,0.5827586206896552,0.25,0.0828703062633345,2023-09-29 16:53:14,0.0,1,8,4,0,0,1,0,1.7519427661400857,1,0,0,0,0,1,-0.0641128436456199,0.8485608644204188,1.4528410002061956,-0.969244130782349,-0.407686640205393,,,-0.0318331473614355,0,0,0,0,0,0,0,0,1,0,1
771,28,0.0525992130703285,2024-11-04 08:09:44,0,10,507,534,32,2,0.7419354838709677,0,0.2241379310344827,0.0,0.960438913364084,2023-11-29 18:38:41,0.0,1,8,4,0,0,0,0,0.0547652377325241,0,0,0,0,0,0,-0.672873472782976,-0.638219025509466,-0.2067936485059296,2.3781416302450418,-0.407686640205393,,,-0.039236000839394,0,0,0,0,0,0,0,0,1,0,0
1803,177,0.1124475597363003,2024-11-04 08:09:44,1,4,157,567,41,0,0.3870967741935484,0,1.0,0.0,0.6964913011856093,2023-10-27 18:28:05,0.0,1,8,4,0,0,0,0,0.1614463024618734,0,0,0,1,0,0,-0.2794350651622099,2.578372082511919,-0.2067936485059296,1.37134344772759,-0.407686640205393,,,-0.0387706728004322,0,0,0,0,0,0,0,0,1,0,0
845,90,0.4132006149516637,2024-11-04 08:09:45,1,22,501,220,34,2,0.8064516129032258,0,0.2275862068965516,0.0,0.8932003920213704,2023-05-10 16:38:07,1.0,1,8,4,0,0,0,0,0.4626016654559677,0,0,0,0,0,0,1.6976922862653778,-0.6239230650293712,-0.2067936485059296,2.121667928799958,2.437060138116683,,,-0.0374570747890099,0,0,0,0,0,0,0,0,-1,1,0
1157,374,0.0045287542017354,2024-11-04 08:09:45,1,28,666,28,7,2,0.935483870967742,2,0.3172413793103448,0.0,0.2150061102096293,2023-10-04 16:01:18,0.0,1,8,4,0,0,0,0,0.0210623948006505,0,0,0,0,0,0,-0.9888849558806722,-0.2522280925468997,-0.2067936485059296,-0.4652271171006429,-0.407686640205393,,,-0.0393830079755593,0,0,0,0,0,0,0,0,1,0,0
1984,299,0.7883523985720614,2024-11-04 08:09:45,1,30,31,281,70,2,0.0161290322580645,3,0.1379310344827586,0.0,0.6629234630705384,2023-08-08 17:15:50,0.0,1,8,4,0,1,0,0,1.189187818217253,1,0,0,0,0,1,4.163911130830727,-0.995618037511842,-0.2067936485059296,1.243302742504459,-0.407686640205393,,,-0.0342878065551486,1,0,0,0,0,0,0,0,-1,1,1
960,156,0.0541834953227193,2024-11-04 08:09:45,0,21,601,29,80,2,0.7258064516129032,2,0.3379310344827586,0.0,0.3299136773244676,2023-10-17 16:41:39,0.0,1,8,4,0,0,0,0,0.1642303934113581,0,0,0,0,0,0,-0.6624585236435895,-0.1664523296663295,-0.2067936485059296,-0.0269252557051495,-0.407686640205393,,,-0.0387585289810477,0,0,0,0,0,0,0,0,1,0,0
1877,281,0.1060531047241837,2024-11-04 08:09:45,1,7,86,360,11,1,0.5967741935483871,2,0.093103448275862,0.0,0.4467316092100823,2023-10-02 16:33:09,0.0,1,8,4,0,0,0,0,0.2373924938662065,0,0,0,0,0,0,-0.3214717184320356,-1.1814655237530778,-0.2067936485059296,0.4186634750932865,-0.407686640205393,,,-0.0384394060249978,0,0,0,0,0,0,0,0,1,0,0
867,8,0.0454021940224613,2024-11-04 08:09:45,1,1,344,385,53,1,0.0483870967741935,3,0.8344827586206897,0.0,0.0943580381185663,2023-03-03 18:23:29,0.0,1,8,4,0,0,0,0,0.4811183418417248,0,0,0,1,0,0,-0.7201861200247279,1.8921659794673569,-0.2067936485059296,-0.9254254826133528,-0.407686640205393,,,-0.0373763076094497,0,0,0,0,0,0,0,0,1,0,0
606,223,0.0911431326054668,2024-11-04 08:09:45,1,11,354,173,89,0,0.1451612903225806,3,0.0758620689655172,0.0,0.1083167414366319,2023-11-09 17:02:41,0.0,1,8,4,0,0,0,0,0.8413724201127473,0,0,0,0,0,0,-0.4194887233260628,-1.2529453261535526,-0.2067936485059296,-0.87218159449882,-0.407686640205393,,,-0.0358049291816551,0,0,0,0,0,0,0,0,1,0,0
464,180,0.2305964509992964,2024-11-04 08:09:45,1,36,546,117,18,1,0.0806451612903226,3,0.4344827586206896,0.0,0.1135342823763808,2023-10-16 17:47:41,0.0,1,8,4,0,0,0,0,2.030894433194854,1,0,0,0,0,1,0.497266618847751,0.2338345637763315,-0.2067936485059296,-0.852279877290643,-0.407686640205393,,,-0.0306163987985575,0,0,0,0,0,0,0,0,1,0,1
1010,243,0.1426166714438335,2024-11-04 08:09:46,1,41,584,13,85,2,0.1612903225806451,3,0.0862068965517241,0.0,0.0623725359184875,2023-05-08 17:54:56,1.0,1,8,4,0,0,0,0,2.2861634164757967,1,0,0,0,0,1,-0.0811056553993557,-1.2100574447132677,-0.2067936485059296,-1.0474305472402394,2.437060138116683,,,-0.0295029508244558,0,0,0,0,0,0,0,0,-1,1,1
922,59,0.0108867290304088,2024-11-04 08:09:46,1,8,468,169,57,1,0.8387096774193548,2,0.5862068965517242,0.0,0.2262249659535624,2023-11-20 16:06:10,0.0,1,8,4,0,0,0,0,0.0481213369671752,0,0,0,0,0,0,-0.9470881205186612,0.8628568249005139,-0.2067936485059296,-0.4224340663141867,-0.407686640205393,,,-0.0392649806149713,0,0,0,0,0,0,0,0,1,0,0
1498,289,0.0239570576126325,2024-11-04 08:09:46,1,14,338,400,14,2,0.9516129032258064,2,0.9379310344827586,0.0,0.3365320628040821,2023-05-29 17:45:26,0.0,1,8,4,0,0,0,0,0.0711859237238321,0,0,0,1,0,0,-0.861164790118724,2.3210447938702075,-0.2067936485059296,-0.0016801761339421,-0.407686640205393,,,-0.039164376079835,0,0,0,0,0,0,0,0,1,0,0
408,175,0.1200458608020428,2024-11-04 08:09:46,1,33,82,588,75,1,1.0,2,0.6689655172413793,0.0,0.1653702356833553,2023-09-04 16:41:19,0.0,1,8,4,0,0,0,0,0.7258779158586289,0,0,0,0,0,0,-0.2294844209344952,1.2059598764227948,-0.2067936485059296,-0.6545575219043289,-0.407686640205393,,,-0.0363087002239838,0,0,0,0,0,0,0,0,1,0,0
826,129,0.2732574198087396,2024-11-04 08:09:46,1,12,575,434,1,1,0.6451612903225806,0,0.2275862068965516,0.0,0.868231211945628,2023-04-07 17:37:34,0.0,1,8,4,0,0,0,0,0.3147252353944376,0,0,0,0,0,0,0.7777165321866218,-0.6239230650293712,-0.2067936485059296,2.0264258278704363,-0.407686640205393,,,-0.038102091309831,0,0,0,0,0,0,0,0,1,0,0
1156,209,0.478177033118795,2024-11-04 08:09:46,1,18,211,430,46,0,0.7419354838709677,2,0.2241379310344827,0.25,0.2064914759550815,2023-08-30 18:38:56,0.0,1,8,4,0,1,1,0,2.3156107282390987,1,0,0,0,0,1,2.124842239784684,-0.638219025509466,1.4528410002061956,-0.4977052222122096,-0.407686640205393,,,-0.0293745057262533,0,0,0,0,0,0,0,0,-1,1,1
1376,72,0.1448628084529796,2024-11-04 08:09:46,1,14,513,55,18,2,0.4838709677419355,1,0.2517241379310345,0.0,0.5511483026523285,2023-05-04 17:49:33,0.0,1,8,4,0,0,0,0,0.262833396060368,0,0,0,0,0,0,-0.0663397242181862,-0.5238513416687054,-0.2067936485059296,0.8169490906155494,-0.407686640205393,,,-0.0383284363308214,0,0,0,0,0,0,0,0,1,0,0
1716,285,0.3394168382103864,2024-11-04 08:09:47,1,31,332,35,42,2,0.8709677419354838,2,0.2482758620689655,0.0,0.1495307439667562,2023-03-10 17:34:34,1.0,1,8,4,0,0,0,0,2.269728163756098,1,0,0,0,0,1,1.2126434378593514,-0.5381473021488005,-0.2067936485059296,-0.7149754637097244,2.437060138116683,,,-0.029574639122068,0,0,0,0,0,0,0,0,-1,1,1
2037,227,0.3046408004794538,2024-11-04 08:09:47,0,26,576,305,56,2,0.4032258064516129,0,0.3413793103448275,0.0,0.8046016802068197,2023-10-17 16:11:26,0.0,1,8,4,0,0,0,0,0.3786184167760876,0,0,0,0,0,0,0.9840284523095976,-0.1521563691862347,-0.2067936485059296,1.783718207292488,-0.407686640205393,,,-0.0378233980958967,0,0,0,0,0,0,0,0,1,0,0
1661,88,0.2773223545352685,2024-11-04 08:09:47,1,17,94,114,26,0,0.0645161290322581,3,0.4793103448275862,0.0,0.0626803990659244,2023-08-24 16:46:58,0.0,1,8,4,0,0,0,0,4.4236814355518765,1,0,0,0,0,1,0.8044390990574158,0.4196820500175674,-0.2067936485059296,-1.046256238237232,-0.407686640205393,,,-0.020179393072331,0,0,0,0,0,0,0,0,1,0,1
2143,397,0.0393516950256664,2024-11-04 08:09:47,1,5,168,352,89,1,0.532258064516129,1,0.4758620689655172,0.0,0.5552594183940838,2023-08-07 17:48:31,0.0,1,8,4,0,0,0,0,0.070869552188696,0,0,0,0,0,0,-0.7599616330208707,0.4053860895374721,-0.2067936485059296,0.832630474594577,-0.407686640205393,,,-0.0391657560486833,0,0,0,0,0,0,0,0,1,0,0
1594,293,0.1359824895119472,2024-11-04 08:09:48,1,28,590,561,77,0,0.7419354838709677,2,0.1448275862068965,0.0,0.5054433968732398,2023-01-12 17:12:22,1.0,1,8,4,0,0,0,0,0.2690307164876955,0,0,0,0,0,0,-0.1247182549205362,-0.967026116551652,-0.2067936485059296,0.6426129195445899,2.437060138116683,,,-0.0383014044768689,0,0,0,0,0,0,0,0,1,0,0
2329,185,0.1790655861583761,2024-11-04 08:09:48,1,5,132,306,57,1,0.6290322580645161,1,0.2068965517241379,0.0,0.213581739010025,2023-02-13 16:44:51,0.0,1,8,4,0,0,0,0,0.8383544559744025,0,0,0,0,0,0,0.1585066942087634,-0.7096988279099411,-0.2067936485059296,-0.4706602192346456,-0.407686640205393,,,-0.0358180931235197,0,0,0,0,0,0,0,0,1,0,0
823,37,0.0020272559084868,2024-11-04 08:09:48,0,29,208,197,18,1,0.6774193548387097,2,0.3758620689655172,0.0,0.3976751627036568,2023-10-19 16:34:39,0.0,1,8,4,0,0,0,0,0.0050976402908887,0,0,0,0,0,0,-1.0053296124165456,-0.009196764385284,-0.2067936485059296,0.2315432326489732,-0.407686640205393,,,-0.0394526440250999,0,0,0,0,0,0,0,0,1,0,0
1130,302,0.0046486176616202,2024-11-04 08:09:48,1,37,518,548,95,2,0.0645161290322581,3,0.4482758620689654,0.0,0.0528388612021182,2023-07-06 18:10:59,0.0,1,8,4,0,0,0,0,0.0879606022888887,0,0,0,0,0,0,-0.9880969827549952,0.2910184056967115,-0.2067936485059296,-1.0837956664316302,-0.407686640205393,,,-0.0390912072536642,0,0,0,0,0,0,0,0,1,0,0
200,111,0.1600698334940198,2024-11-04 08:09:48,1,20,13,2,6,0,0.0161290322580645,3,0.0137931034482758,0.0,0.0642445858434038,2023-06-12 17:32:52,0.0,1,8,4,0,0,0,0,2.4911814681076514,1,0,0,0,0,1,0.033630083639476,-1.5102726147952636,-0.2067936485059296,-1.0402898254643091,-0.407686640205393,,,-0.0286086904591355,0,0,0,0,0,0,0,0,1,0,1
384,88,0.0412173958360476,2024-11-04 08:09:48,1,20,269,179,50,2,0.7903225806451613,2,0.2068965517241379,0.0,0.1069387513662267,2023-05-29 17:02:32,0.0,1,8,4,0,0,0,0,0.3853938948282441,0,0,0,0,0,0,-0.7476966600211987,-0.7096988279099411,-0.2067936485059296,-0.8774377810843343,-0.407686640205393,,,-0.0377938443984056,0,0,0,0,0,0,0,0,1,0,0
1852,300,0.0379133335070484,2024-11-04 08:09:48,1,15,387,275,69,0,0.6129032258064516,2,0.3137931034482758,0.0,0.1836336455433112,2023-05-09 17:02:28,0.0,1,8,4,0,0,0,0,0.2064505602406306,0,0,0,0,0,0,-0.7694173105289984,-0.2665240530269948,-0.2067936485059296,-0.58489381969534,-0.407686640205393,,,-0.0385743704568977,0,0,0,0,0,0,0,0,1,0,0
422,329,0.0619381400317898,2024-11-04 08:09:48,1,11,77,300,69,0,0.6290322580645161,1,0.4172413793103448,0.0,0.5308286627312168,2023-06-30 16:31:46,0.0,1,8,4,0,0,0,0,0.1166797831060609,0,0,0,0,0,0,-0.6114800883823828,0.1623547613758563,-0.2067936485059296,0.7394421324235908,-0.407686640205393,,,-0.0389659381618704,0,0,0,0,0,0,0,0,1,0,0
216,94,0.1018839409021028,2024-11-04 08:09:48,1,30,500,62,55,1,0.9193548387096776,2,0.3068965517241379,0.0,0.4854746402773726,2023-05-22 16:17:19,0.0,1,8,4,0,0,0,0,0.2098602766173885,0,0,0,0,0,0,-0.3488794793251574,-0.295115973987185,-0.2067936485059296,0.5664443659368447,-0.407686640205393,,,-0.0385594977459903,0,0,0,0,0,0,0,0,1,0,0
714,173,0.0008390442191937,2024-11-04 08:09:48,1,42,161,388,13,0,0.7580645161290323,2,0.4724137931034483,0.0,0.4830823150770935,2023-10-20 18:34:41,0.0,1,8,4,0,0,0,0,0.0017368196367599,0,1,0,0,0,1,-1.0131408242710855,0.3910901290573773,-0.2067936485059296,0.5573191132257004,-0.407686640205393,,,-0.0394673034596327,0,0,0,0,0,0,0,0,1,0,1
2361,151,0.2228261719258931,2024-11-04 08:09:49,1,31,512,170,65,0,0.467741935483871,1,0.0655172413793103,0.0,0.2145503652009782,2023-05-10 17:02:51,1.0,1,8,4,0,0,0,0,1.0385243878438235,1,1,0,0,0,1,0.4461854044831951,-1.295833207593838,-0.2067936485059296,-0.4669655046640472,2.437060138116683,,,-0.0349449795855903,0,0,0,0,0,0,0,0,-1,1,1
282,25,0.1716809547385152,2024-11-04 08:09:49,0,35,270,131,87,2,0.1290322580645161,3,0.193103448275862,0.0,0.1055614334860998,2023-01-09 16:54:30,0.0,1,8,4,0,0,0,0,1.6262065321024537,1,0,0,0,0,1,0.1099606977268208,-0.7668826698303214,-0.2067936485059296,-0.8826914036763922,-0.407686640205393,,,-0.0323815914115546,0,0,0,0,0,0,0,0,1,0,1
569,455,0.088735440498215,2024-11-04 08:09:49,1,28,138,168,88,1,0.0967741935483871,3,0.1655172413793103,0.0,0.0470371869105731,2023-02-06 18:59:44,0.0,1,8,4,0,0,0,0,1.8860945005464955,1,0,0,0,0,1,-0.4353167052418412,-0.8812503536710817,-0.2067936485059296,-1.1059254939533745,-0.407686640205393,,,-0.0312479960634705,0,0,0,0,0,0,0,0,1,0,1
